source_id,indicator_key,series_key,release_date,observed_period,geo_level,geo_code,geo_name,unit,value,producer,methodology_version,source_record_id
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1500,Jambi,percent,98.54,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1500;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1600,Sumatera Selatan,percent,97.82,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1600;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1700,Bengkulu,percent,98.16,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1700;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1800,Lampung,percent,98.33,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1800;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1900,Kep. Bangka Belitung,percent,96.61,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1900;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,2100,Kep. Riau,percent,98.16,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=2100;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,3100,Dki Jakarta,percent,99.26,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3100;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,3200,Jawa Barat,percent,98.45,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3200;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,3300,Jawa Tengah,percent,98.06,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3300;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,3400,Di Yogyakarta,percent,98.48,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3400;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,3500,Jawa Timur,percent,97.76,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3500;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,3600,Banten,percent,98.82,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3600;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,5100,Bali,percent,97.02,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5100;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,5200,Nusa Tenggara Barat,percent,98.71,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5200;turvar=1672;th=121;turth=0
