indicator_key,series_key,observed_period,geo_level,geo_code,unit,geo_name,snapshot_count,value_count,min_value,max_value,absolute_spread,status,observations_json
sdg08_neet,total,2020,province,7600,percent,Sulawesi Barat,2,1,24.15,24.15,0.00,exact_match,"[{""geo_code"": ""7600"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=7600;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""24.15""}, {""geo_code"": ""7600"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=30;year=2020"", ""unit"": ""percent"", ""value"": ""24.15""}]"
sdg08_neet,total,2020,province,8100,percent,Maluku,2,1,27.46,27.46,0.00,exact_match,"[{""geo_code"": ""8100"", ""geo_level"": ""province"", ""geo_name"": ""Maluku"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=8100;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""27.46""}, {""geo_code"": ""8100"", ""geo_level"": ""province"", ""geo_name"": ""Maluku"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=30;year=2020"", ""unit"": ""percent"", ""value"": ""27.46""}]"
sdg08_neet,total,2020,province,8200,percent,Maluku Utara,2,1,26.37,26.37,0.00,exact_match,"[{""geo_code"": ""8200"", ""geo_level"": ""province"", ""geo_name"": ""Maluku Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=8200;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""26.37""}, {""geo_code"": ""8200"", ""geo_level"": ""province"", ""geo_name"": ""Maluku Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=30;year=2020"", ""unit"": ""percent"", ""value"": ""26.37""}]"
sdg08_neet,total,2020,province,9100,percent,Papua Barat,2,1,24.01,24.01,0.00,exact_match,"[{""geo_code"": ""9100"", ""geo_level"": ""province"", ""geo_name"": ""Papua Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=9100;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""24.01""}, {""geo_code"": ""9100"", ""geo_level"": ""province"", ""geo_name"": ""Papua Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=30;year=2020"", ""unit"": ""percent"", ""value"": ""24.01""}]"
sdg08_neet,total,2020,province,9400,percent,Papua,2,1,20.92,20.92,0.00,exact_match,"[{""geo_code"": ""9400"", ""geo_level"": ""province"", ""geo_name"": ""Papua"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=9400;turvar=0;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""20.92""}, {""geo_code"": ""9400"", ""geo_level"": ""province"", ""geo_name"": ""Papua"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=30;year=2020"", ""unit"": ""percent"", ""value"": ""20.92""}]"
sdg08_neet,total,2021,national,9999,percent,Indonesia,2,1,22.4,22.4,0.0,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=9999;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""22.4""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""22.40""}]"
sdg08_neet,total,2021,province,1100,percent,Aceh,2,1,24.38,24.38,0.00,exact_match,"[{""geo_code"": ""1100"", ""geo_level"": ""province"", ""geo_name"": ""Aceh"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1100;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""24.38""}, {""geo_code"": ""1100"", ""geo_level"": ""province"", ""geo_name"": ""Aceh"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""24.38""}]"
sdg08_neet,total,2021,province,1200,percent,Sumatera Utara,2,1,20.29,20.29,0.00,exact_match,"[{""geo_code"": ""1200"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1200;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""20.29""}, {""geo_code"": ""1200"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""20.29""}]"
sdg08_neet,total,2021,province,1300,percent,Sumatera Barat,2,1,18.78,18.78,0.00,exact_match,"[{""geo_code"": ""1300"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1300;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""18.78""}, {""geo_code"": ""1300"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""18.78""}]"
sdg08_neet,total,2021,province,1400,percent,Riau,2,1,21.11,21.11,0.00,exact_match,"[{""geo_code"": ""1400"", ""geo_level"": ""province"", ""geo_name"": ""Riau"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1400;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""21.11""}, {""geo_code"": ""1400"", ""geo_level"": ""province"", ""geo_name"": ""Riau"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""21.11""}]"
sdg08_neet,total,2021,province,1500,percent,Jambi,2,1,21.76,21.76,0.00,exact_match,"[{""geo_code"": ""1500"", ""geo_level"": ""province"", ""geo_name"": ""Jambi"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1500;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""21.76""}, {""geo_code"": ""1500"", ""geo_level"": ""province"", ""geo_name"": ""Jambi"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""21.76""}]"
sdg08_neet,total,2021,province,1600,percent,Sumatera Selatan,2,1,25.38,25.38,0.00,exact_match,"[{""geo_code"": ""1600"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Selatan"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1600;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""25.38""}, {""geo_code"": ""1600"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Selatan"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""25.38""}]"
sdg08_neet,total,2021,province,1700,percent,Bengkulu,2,1,22.75,22.75,0.00,exact_match,"[{""geo_code"": ""1700"", ""geo_level"": ""province"", ""geo_name"": ""Bengkulu"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1700;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""22.75""}, {""geo_code"": ""1700"", ""geo_level"": ""province"", ""geo_name"": ""Bengkulu"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""22.75""}]"
sdg08_neet,total,2021,province,1800,percent,Lampung,2,1,22.09,22.09,0.00,exact_match,"[{""geo_code"": ""1800"", ""geo_level"": ""province"", ""geo_name"": ""Lampung"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1800;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""22.09""}, {""geo_code"": ""1800"", ""geo_level"": ""province"", ""geo_name"": ""Lampung"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""22.09""}]"
sdg08_neet,total,2021,province,1900,percent,Kep. Bangka Belitung,2,1,24.38,24.38,0.00,exact_match,"[{""geo_code"": ""1900"", ""geo_level"": ""province"", ""geo_name"": ""Kep. Bangka Belitung"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1900;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""24.38""}, {""geo_code"": ""1900"", ""geo_level"": ""province"", ""geo_name"": ""Kep. Bangka Belitung"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""24.38""}]"
sdg08_neet,total,2021,province,2100,percent,Kep. Riau,2,1,16.42,16.42,0.00,exact_match,"[{""geo_code"": ""2100"", ""geo_level"": ""province"", ""geo_name"": ""Kep. Riau"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=2100;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""16.42""}, {""geo_code"": ""2100"", ""geo_level"": ""province"", ""geo_name"": ""Kepulauan Riau"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""16.42""}]"
sdg08_neet,total,2021,province,3100,percent,Dki Jakarta,2,1,20.47,20.47,0.00,exact_match,"[{""geo_code"": ""3100"", ""geo_level"": ""province"", ""geo_name"": ""Dki Jakarta"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=3100;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""20.47""}, {""geo_code"": ""3100"", ""geo_level"": ""province"", ""geo_name"": ""DKI Jakarta"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""20.47""}]"
sdg08_neet,total,2021,province,3200,percent,Jawa Barat,2,1,26.44,26.44,0.00,exact_match,"[{""geo_code"": ""3200"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=3200;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""26.44""}, {""geo_code"": ""3200"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""26.44""}]"
sdg08_neet,total,2021,province,3300,percent,Jawa Tengah,2,1,20.32,20.32,0.00,exact_match,"[{""geo_code"": ""3300"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Tengah"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=3300;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""20.32""}, {""geo_code"": ""3300"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Tengah"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""20.32""}]"
sdg08_neet,total,2021,province,3400,percent,Di Yogyakarta,2,1,9.89,9.89,0.00,exact_match,"[{""geo_code"": ""3400"", ""geo_level"": ""province"", ""geo_name"": ""Di Yogyakarta"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=3400;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""9.89""}, {""geo_code"": ""3400"", ""geo_level"": ""province"", ""geo_name"": ""DI Yogyakarta"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""9.89""}]"
sdg08_neet,total,2021,province,3500,percent,Jawa Timur,2,1,20.77,20.77,0.00,exact_match,"[{""geo_code"": ""3500"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Timur"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=3500;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""20.77""}, {""geo_code"": ""3500"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Timur"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""20.77""}]"
sdg08_neet,total,2021,province,3600,percent,Banten,2,1,26.52,26.52,0.00,exact_match,"[{""geo_code"": ""3600"", ""geo_level"": ""province"", ""geo_name"": ""Banten"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=3600;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""26.52""}, {""geo_code"": ""3600"", ""geo_level"": ""province"", ""geo_name"": ""Banten"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""26.52""}]"
sdg08_neet,total,2021,province,5100,percent,Bali,2,1,14.52,14.52,0.00,exact_match,"[{""geo_code"": ""5100"", ""geo_level"": ""province"", ""geo_name"": ""Bali"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=5100;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""14.52""}, {""geo_code"": ""5100"", ""geo_level"": ""province"", ""geo_name"": ""Bali"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""14.52""}]"
sdg08_neet,total,2021,province,5200,percent,Nusa Tenggara Barat,2,1,20.78,20.78,0.00,exact_match,"[{""geo_code"": ""5200"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=5200;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""20.78""}, {""geo_code"": ""5200"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""20.78""}]"
sdg08_neet,total,2021,province,5300,percent,Nusa Tenggara Timur,2,1,18.97,18.97,0.00,exact_match,"[{""geo_code"": ""5300"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Timur"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=5300;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""18.97""}, {""geo_code"": ""5300"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Timur"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""18.97""}]"
