source_id,indicator_key,series_key,release_date,observed_period,geo_level,geo_code,geo_name,unit,value,producer,methodology_version,source_record_id
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1700,Bengkulu,percent,62.46,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1700;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1800,Lampung,percent,60.09,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1800;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1900,Kep. Bangka Belitung,percent,63.98,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1900;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,2100,Kep. Riau,percent,81.07,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=2100;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,3100,Dki Jakarta,percent,84.98,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3100;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,3200,Jawa Barat,percent,64.89,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3200;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,3300,Jawa Tengah,percent,59.9,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3300;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,3400,Di Yogyakarta,percent,90.12,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3400;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,3500,Jawa Timur,percent,66.33,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3500;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,3600,Banten,percent,66.9,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3600;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,5100,Bali,percent,75.86,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5100;turvar=1674;th=121;turth=0
